"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"106812.30000001192","external-consent.html","external-html","0","106909","0.0-0.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"241958.5","","survey-dropdown","1","348872","0.0-1.0","stimuli/11.csv","true","x4hmpcfrvh","{""Q0"":""23"",""Q1"":""HighSchool""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","resize","2","359398","0.0-2.0","stimuli/11.csv","true","x4hmpcfrvh","","","414","1.2266666666666668","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3205","","instructions","3","362604","0.0-3.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","[{""page_index"":0,""viewing_time"":3204.600000023842}]","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"394.59999999403954","","same-different-html","4","365729","0.0-4.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","decra","debra","f","j","different","1000","2000","500","null","null","true","74","500.90000000596046","","","","","","","","","","","","","",""
"382.30000001192093","","same-different-html","5","368505","0.0-5.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","histoire","histoire","f","j","same","1000","2000","500","null","null","true","70","441.2000000178814","r","","histoire","","histoire","control","r","","0","h","g","gistoire","0","8"
"407.09999999403954","","same-different-html","6","371202","0.0-6.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","magouille","magouille","f","j","same","1000","2000","500","null","null","true","70","456.09999999403954","r","","magouille","","magouille","control","r","","7","l","n","magouilne","0","9"
"450.2999999821186","","same-different-html","7","374012","0.0-7.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","transperce","transperse","f","j","different","1000","2000","500","null","null","false","70","474.30000001192093","pr_long","trans","perce","","transperce","target","r","","3","c","s","transperse","1","10"
"530.4000000059605","","same-different-html","8","376960","0.0-8.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","globe","gjobe","f","j","different","1000","2000","500","null","null","true","74","458.19999998807907","r","","globe","","globe","control","r","","1","l","j","gjobe","1","5"
"689.2000000178814","","same-different-html","9","379897","0.0-9.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","redéfaire","retéfaire","f","j","different","1000","2000","500","null","null","true","74","429.39999997615814","ppr","re_dé","faire","","redéfaire","target","p","1.0","0","d","t","retéfaire","1","9"
"513.5999999940395","","same-different-html","10","382698","0.0-10.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","beurre","beurre","f","j","same","1000","2000","500","null","null","true","70","469.60000002384186","r","","beurre","","beurre","control","r","","1","e","i","biurre","0","6"
"451.40000000596046","","same-different-html","11","385440","0.0-11.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","pourvu","pourvi","f","j","different","1000","2000","500","null","null","true","74","378.2999999821186","pr","pour","vu","","pourvu","target","r","","1","u","i","pourvi","1","6"
"391.69999998807907","","same-different-html","12","388190","0.0-12.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","harmonica","harmonica","f","j","same","1000","2000","500","null","null","true","70","489.5","r","","harmonica","","harmonica","control","r","","7","c","p","harmonipa","0","9"
"473.5","","same-different-html","13","391105","0.0-13.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","province","provirce","f","j","different","1000","2000","500","null","null","true","74","461.2999999821186","r","","province","","province","control","r","","5","n","r","provirce","1","8"
"477.7000000178814","","same-different-html","14","393798","0.0-14.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","assureur","assuriur","f","j","different","1000","2000","500","null","null","true","74","461.90000000596046","prs","as","sur","eur","assureur","target","s","0.0","0","e","i","assuriur","1","8"
"477.2000000178814","","same-different-html","15","396603","0.0-15.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","différent","différent","f","j","same","1000","2000","500","null","null","true","70","468.09999999403954","rs_long","","différ","ent","différent","target","s","0.0","1","n","l","différelt","0","9"
"551.2000000178814","","same-different-html","16","399363","0.0-16.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","usage","usage","f","j","same","1000","2000","500","null","null","true","70","384.5","rs","","us","age","usage","target","s","0.0","1","g","b","usabe","0","5"
"576.3000000119209","","same-different-html","17","402329","0.0-17.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","apocalypse","apocelypse","f","j","different","1000","2000","500","null","null","true","74","618.8000000119209","r","","apocalypse","","apocalypse","control","r","","4","a","e","apocelypse","1","10"
"865.5999999940395","","same-different-html","18","405821","0.0-18.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","escarmouche","escarmouphe","f","j","different","1000","2000","500","null","null","true","74","501","r","","escarmouche","","escarmouche","control","r","","8","c","p","escarmouphe","1","11"
"765.6999999880791","","same-different-html","19","409132","0.0-19.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","créativité","créativaté","f","j","different","1000","2000","500","null","null","true","74","605.9000000059605","rsss","","cré","at_iv_ité","créativité","target","s","2.0","0","i","a","créativaté","1","10"
"587.0999999940395","","same-different-html","20","412301","0.0-20.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","grenouille","grenouille","f","j","same","1000","2000","500","null","null","true","70","439.80000001192093","r","","grenouille","","grenouille","control","r","","4","o","e","greneuille","0","10"
"605","","same-different-html","21","415163","0.0-21.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","insonorité","insonorité","f","j","same","1000","2000","500","null","null","true","70","400.80000001192093","prss","in","son","or_ité","insonorité","target","r","","1","o","a","insanorité","0","10"
"635.6999999880791","","same-different-html","22","418262","0.0-22.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","utilisateur","utilisateur","f","j","same","1000","2000","500","null","null","true","70","563.8000000119209","rsss","","util","is_at_eur","utilisateur","target","s","0.0","1","s","t","utilitateur","0","11"
"714.3999999761581","","same-different-html","23","423751","0.0-23.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","rhinocéros","rhinocérot","f","j","different","1000","2000","500","null","null","true","74","884.6999999880791","r","","rhinocéros","","rhinocéros","control","r","","9","s","t","rhinocérot","1","10"
"404.80000001192093","","same-different-html","24","426787","0.0-24.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","irréel","irréel","f","j","same","1000","2000","500","null","null","true","70","473.7000000178814","pr","ir","réel","","irréel","target","r","","1","é","e","irreel","0","6"
"720.3000000119209","","same-different-html","25","429700","0.0-25.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","cauchemar","cauchemar","f","j","same","1000","2000","500","null","null","true","70","461.89999997615814","r","","cauchemar","","cauchemar","control","r","","8","r","n","caucheman","0","9"
"707.8000000119209","","same-different-html","26","434819","0.0-26.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","manigance","manigance","f","j","same","1000","2000","500","null","null","true","70","490.09999999403954","r","","manigance","","manigance","control","r","","5","a","i","manigince","0","9"
"462.5","","same-different-html","27","437398","0.0-27.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","finalité","finalité","f","j","same","1000","2000","500","null","null","true","70","292.40000000596046","rss","","fin","al_ité","finalité","target","s","1.0","2","é","u","finalitu","0","8"
"557.5","","same-different-html","28","440237","0.0-28.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","contraire","contraire","f","j","same","1000","2000","500","null","null","true","70","488.69999998807907","rs_long","","contr","aire","contraire","target","r","","2","n","j","cojtraire","0","9"
"871.9000000059605","","same-different-html","29","443227","0.0-29.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","chambranle","chamgranle","f","j","different","1000","2000","500","null","null","true","74","368.7000000178814","r","","chambranle","","chambranle","control","r","","4","b","g","chamgranle","1","10"
"651","","same-different-html","30","447172","0.0-30.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","diaphragme","diaphrugme","f","j","different","1000","2000","500","null","null","true","74","1205.7999999821186","r","","diaphragme","","diaphragme","control","r","","6","a","u","diaphrugme","1","10"
"473.2999999821186","","same-different-html","31","449856","0.0-31.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","malin","malin","f","j","same","1000","2000","500","null","null","true","70","443.19999998807907","rs","","mal","in","malin","target","s","0.0","1","n","r","malir","0","5"
"515.5999999940395","","same-different-html","32","452647","0.0-32.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","neutralité","neutrelité","f","j","different","1000","2000","500","null","null","true","74","458.5","rss","","neutr","al_ité","neutralité","target","s","0.0","0","a","e","neutrelité","1","10"
"588.1999999880791","","same-different-html","33","455615","0.0-33.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","impunité","impunité","f","j","same","1000","2000","500","null","null","true","70","498.19999998807907","prs","im","pun","ité","impunité","target","p","0.0","1","m","n","inpunité","0","8"
"497.40000000596046","","same-different-html","34","458349","0.0-34.0","stimuli/11.csv","true","x4hmpcfrvh","","","","","","same-different-html","idéalisme","icéalisme","f","j","different","1000","2000","500","null","null","true","74","431.40000000596046","rss","","idé","al_isme","idéalisme","target","r","","1","d","c","icéalisme","1","9"
