"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"2504.199999988079","external-consent.html","external-html","0","2609","0.0-0.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12258.800000011921","","survey-dropdown","1","14871","0.0-1.0","stimuli/35.csv","true","qfnt6sxvqa","{""Q0"":""23"",""Q1"":""HighSchool""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","resize","2","19008","0.0-2.0","stimuli/35.csv","true","qfnt6sxvqa","","","389","1.1525925925925926","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4055.800000011921","","instructions","3","23064","0.0-3.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","[{""page_index"":0,""viewing_time"":4055.2000000178814}]","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502.59999999403954","","same-different-html","4","25414","0.0-4.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","decra","debra","f","j","different","1000","2000","500","null","null","true","74","338.30000001192093","","","","","","","","","","","","","",""
"399.09999999403954","","same-different-html","5","30532","0.0-5.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","force","forci","f","j","different","1000","2000","500","null","null","true","74","392.30000001192093","r","","force","","force","control","r","","4","e","i","forci","1","5"
"526.9000000059605","","same-different-html","6","33313","0.0-6.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","removal","rimoval","f","j","different","1000","2000","500","null","null","true","74","428.2000000178814","prs","re","mov","al","removal","target","p","0.0","1","e","i","rimoval","1","7"
"607.8000000119209","","same-different-html","7","36169","0.0-7.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","rhinoceros","rhinoceroc","f","j","different","1000","2000","500","null","null","true","74","431","r","","rhinoceros","","rhinoceros","control","r","","9","s","c","rhinoceroc","1","10"
"404.69999998807907","","same-different-html","8","38891","0.0-8.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","illegal","illegal","f","j","same","1000","2000","500","null","null","true","70","461.90000000596046","pr","il","legal","","illegal","target","r","","4","l","r","illegar","0","7"
"469.40000000596046","","same-different-html","9","41790","0.0-9.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","graphically","graphically","f","j","same","1000","2000","500","null","null","true","70","659","rsss","","graph","ic_al_ly","graphically","target","r","","3","p","c","grachically","0","11"
"631.5","","same-different-html","10","44805","0.0-10.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","underground","undergroond","f","j","different","1000","2000","500","null","null","true","74","570.5999999940395","pr_long","under","ground","","underground","target","r","","3","u","o","undergroond","1","11"
"584.8000000119209","","same-different-html","11","47989","0.0-11.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","experience","experiance","f","j","different","1000","2000","500","null","null","true","74","731.5","r","","experience","","experience","control","r","","6","e","a","experiance","1","10"
"377.59999999403954","","same-different-html","12","50650","0.0-12.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","window","window","f","j","same","1000","2000","500","null","null","true","70","448.5","r","","window","","window","control","r","","1","i","u","wundow","0","6"
"657.9000000059605","","same-different-html","13","53589","0.0-13.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","disapporve","disapporve","f","j","same","1000","2000","500","null","null","false","74","484.40000000596046","pr_long","dis","apporve","","disapporve","target","r","","4","r","m","disappomve","0","10"
"538.5","","same-different-html","14","72381","0.0-14.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","yearly","yearry","f","j","different","1000","2000","500","null","null","true","74","423.7999999821186","rs","","year","ly","yearly","target","s","0.0","0","l","r","yearry","1","6"
"566.6999999880791","","same-different-html","15","75169","0.0-15.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","undisclose","undiscloge","f","j","different","1000","2000","500","null","null","true","74","418.09999999403954","ppr","un_dis","close","","undisclose","target","r","","3","s","g","undiscloge","1","10"
"436.09999999403954","","same-different-html","16","77978","0.0-16.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","catastrophe","catastrophe","f","j","same","1000","2000","500","null","null","true","70","500.19999998807907","r","","catastrophe","","catastrophe","control","r","","1","a","i","citastrophe","0","11"
"433.19999998807907","","same-different-html","17","80933","0.0-17.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","frankincense","frankincense","f","j","same","1000","2000","500","null","null","true","70","583.7000000178814","r","","frankincense","","frankincense","control","r","","2","a","o","fronkincense","0","12"
"479.40000000596046","","same-different-html","18","83789","0.0-18.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","abracadabra","abracadabra","f","j","same","1000","2000","500","null","null","true","70","562.2000000178814","r","","abracadabra","","abracadabra","control","r","","2","r","y","abyacadabra","0","11"
"723.9000000059605","","same-different-html","19","86814","0.0-19.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","overstep","ovarstep","f","j","different","1000","2000","500","null","null","true","74","471.19999998807907","pr","over","step","","overstep","target","p","0.0","2","e","a","ovarstep","1","8"
"605.4000000059605","","same-different-html","20","89810","0.0-20.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","clandestine","clandestine","f","j","same","1000","2000","500","null","null","true","70","472.59999999403954","r","","clandestine","","clandestine","control","r","","9","n","m","clandestime","0","11"
"638.3000000119209","","same-different-html","21","92581","0.0-21.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","hallelujah","hallelujoh","f","j","different","1000","2000","500","null","null","true","74","461.5","r","","hallelujah","","hallelujah","control","r","","8","a","o","hallelujoh","1","10"
"499.60000002384186","","same-different-html","22","95479","0.0-22.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","somersault","somersault","f","j","same","1000","2000","500","null","null","true","70","452","r","","somersault","","somersault","control","r","","4","r","m","somemsault","0","10"
"389.30000001192093","","same-different-html","23","98047","0.0-23.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","modally","modally","f","j","same","1000","2000","500","null","null","true","70","378.7000000178814","rss","","mod","al_ly","modally","target","s","1.0","1","y","m","modallm","0","7"
"533.2000000178814","","same-different-html","24","100699","0.0-24.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","reactivate","reactivate","f","j","same","1000","2000","500","null","null","true","70","341.80000001192093","prss","re","act","iv_ate","reactivate","target","s","0.0","0","i","a","reactavate","0","10"
"438.2999999821186","","same-different-html","25","103259","0.0-25.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","disclosure","tisclosure","f","j","different","1000","2000","500","null","null","true","74","354.7999999821186","prs_long","dis","clos","ure","disclosure","target","p","0.0","0","d","t","tisclosure","1","10"
"543.9000000059605","","same-different-html","26","106273","0.0-26.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","upholder","upholder","f","j","same","1000","2000","500","null","null","true","70","453.40000000596046","prs","up","hold","er","upholder","target","p","0.0","1","p","b","ubholder","0","8"
"576.2999999821186","","same-different-html","27","109014","0.0-27.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","artistically","arcistically","f","j","different","1000","2000","500","null","null","false","70","387.19999998807907","rssss","","art","ist_ic_al_ly","artistically","target","r","","2","t","c","arcistically","1","12"
"490.5","","same-different-html","28","111774","0.0-28.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","reinstate","reenstate","f","j","different","1000","2000","500","null","null","true","74","424.80000001192093","ppr","re_in","state","","reinstate","target","p","1.0","0","i","e","reenstate","1","9"
"674.7000000178814","","same-different-html","29","114791","0.0-29.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","weaponless","weaponless","f","j","same","1000","2000","500","null","null","true","70","423.69999998807907","rs_long","","weapon","less","weaponless","target","r","","4","o","a","weapanless","0","10"
"559.0999999940395","","same-different-html","30","117639","0.0-30.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","analogue","anamogue","f","j","different","1000","2000","500","null","null","true","74","443.39999997615814","r","","analogue","","analogue","control","r","","3","l","m","anamogue","1","8"
"512.1999999880791","","same-different-html","31","120329","0.0-31.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","straight","straighf","f","j","different","1000","2000","500","null","null","true","74","359.39999997615814","r","","straight","","straight","control","r","","7","t","f","straighf","1","8"
"545.3000000119209","","same-different-html","32","123084","0.0-32.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","hippopotamus","hippopotamus","f","j","same","1000","2000","500","null","null","true","70","452","r","","hippopotamus","","hippopotamus","control","r","","8","a","e","hippopotemus","0","12"
"589.8000000119209","","same-different-html","33","126093","0.0-33.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","encylcopedia","encylcopadia","f","j","different","1000","2000","500","null","null","false","70","469.80000001192093","r","","encylcopedia","","encylcopedia","control","r","","8","e","a","encylcopadia","1","12"
"534.4000000059605","","same-different-html","34","129258","0.0-34.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","reservoir","reserpoir","f","j","different","1000","2000","500","null","null","true","74","424.40000000596046","r","","reservoir","","reservoir","control","r","","5","v","p","reserpoir","1","9"
"604.0999999940395","","same-different-html","35","132124","0.0-35.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","guillotine","guillotine","f","j","same","1000","2000","500","null","null","true","70","464.30000001192093","r","","guillotine","","guillotine","control","r","","0","g","d","duillotine","0","10"
"486.30000001192093","","same-different-html","36","134905","0.0-36.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","marshmallow","marshmalyow","f","j","different","1000","2000","500","null","null","true","74","478.2999999821186","r","","marshmallow","","marshmallow","control","r","","8","l","y","marshmalyow","1","11"
"542.0999999940395","","same-different-html","37","137809","0.0-37.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","anarchically","anarchicalln","f","j","different","1000","2000","500","null","null","true","74","527.5","prsss","an","arch","ic_al_ly","anarchically","target","s","2.0","1","y","n","anarchicalln","1","12"
"557.2999999821186","","same-different-html","38","140640","0.0-38.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","caterpillar","caterpillar","f","j","same","1000","2000","500","null","null","true","70","466.7999999821186","r","","caterpillar","","caterpillar","control","r","","0","c","t","taterpillar","0","11"
"489.59999999403954","","same-different-html","39","143388","0.0-39.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","divide","divihe","f","j","different","1000","2000","500","null","null","true","74","455","r","","divide","","divide","control","r","","4","d","h","divihe","1","6"
"402.7000000178814","","same-different-html","40","145950","0.0-40.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","persuade","persuade","f","j","same","1000","2000","500","null","null","true","70","392.40000000596046","r","","persuade","","persuade","control","r","","1","e","i","pirsuade","0","8"
"539","","same-different-html","41","148779","0.0-41.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","activational","astivational","f","j","different","1000","2000","500","null","null","true","74","436.59999999403954","rssss","","act","iv_at_ion_al","activational","target","r","","1","c","s","astivational","1","12"
"602.8999999761581","","same-different-html","42","151571","0.0-42.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","woodenness","woedenness","f","j","different","1000","2000","500","null","null","true","74","413.09999999403954","rss","","wood","en_ness","woodenness","target","r","","2","o","e","woedenness","1","10"
"564.5","","same-different-html","43","154533","0.0-43.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","understand","unperstand","f","j","different","1000","2000","500","null","null","true","74","616.5999999940395","r","","understand","","understand","control","r","","2","d","p","unperstand","1","10"
"550.6999999880791","","same-different-html","44","157257","0.0-44.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","irrelevant","irrelevant","f","j","same","1000","2000","500","null","null","true","70","414.09999999403954","pprs","ir_re","lev","ant","irrelevant","target","p","1.0","0","r","y","iryelevant","0","10"
"511.2000000178814","","same-different-html","45","160041","0.0-45.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","discipline","dispipline","f","j","different","1000","2000","500","null","null","true","74","455.40000000596046","r","","discipline","","discipline","control","r","","3","c","p","dispipline","1","10"
"574.4000000059605","","same-different-html","46","162880","0.0-46.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","irrelikable","irrelikable","f","j","same","1000","2000","500","null","null","true","70","467.59999999403954","pprs","ir_re","lik","able","irrelikable","target","p","0.0","0","i","a","arrelikable","0","11"
"569.7999999821186","","same-different-html","47","165813","0.0-47.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","combine","cambine","f","j","different","1000","2000","500","null","null","true","74","468.30000001192093","r","","combine","","combine","control","r","","1","o","a","cambine","1","7"
"561.2000000178814","","same-different-html","48","168737","0.0-48.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","propaganda","pripaganda","f","j","different","1000","2000","500","null","null","true","74","545.5","r","","propaganda","","propaganda","control","r","","2","o","i","pripaganda","1","10"
"408.40000000596046","","same-different-html","49","171428","0.0-49.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","sportive","sportive","f","j","same","1000","2000","500","null","null","true","70","454.5","rs","","sport","ive","sportive","target","s","0.0","0","i","a","sportave","0","8"
"507.2000000178814","","same-different-html","50","176644","0.0-50.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","optionally","ottionally","f","j","different","1000","2000","500","null","null","true","74","593.7000000178814","rsss","","opt","ion_al_ly","optionally","target","r","","1","p","t","ottionally","1","10"
"422.69999998807907","","same-different-html","51","179283","0.0-51.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","disbar","disbar","f","j","same","1000","2000","500","null","null","true","70","401.09999999403954","pr","dis","bar","","disbar","target","r","","1","a","o","disbor","0","6"
"401.2999999821186","","same-different-html","52","182022","0.0-52.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","sagittarius","sagittarius","f","j","same","1000","2000","500","null","null","true","70","529","r","","sagittarius","","sagittarius","control","r","","4","t","s","sagistarius","0","11"
"410.80000001192093","","same-different-html","53","184745","0.0-53.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","thorough","thorough","f","j","same","1000","2000","500","null","null","true","70","449.80000001192093","r","","thorough","","thorough","control","r","","5","u","o","thoroogh","0","8"
"347.39999997615814","","same-different-html","54","187325","0.0-54.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","straighter","straighter","f","j","same","1000","2000","500","null","null","true","70","427.90000000596046","rs_long","","straight","er","straighter","target","s","0.0","1","r","n","straighten","0","10"
"546","","same-different-html","55","190135","0.0-55.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","abnormally","abnermally","f","j","different","1000","2000","500","null","null","true","74","419","prss","ab","norm","al_ly","abnormally","target","r","","1","o","e","abnermally","1","10"
"367","","same-different-html","56","192775","0.0-56.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","chimpanzee","chimpanzee","f","j","same","1000","2000","500","null","null","true","70","468.69999998807907","r","","chimpanzee","","chimpanzee","control","r","","8","e","i","chimpanzie","0","10"
"560.3000000119209","","same-different-html","57","195977","0.0-57.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","premistake","premistake","f","j","same","1000","2000","500","null","null","false","74","683.6000000238419","ppr","pre_mis","take","","premistake","target","p","0.0","0","p","s","sremistake","0","10"
"484.40000000596046","","same-different-html","58","198806","0.0-58.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","problem","probler","f","j","different","1000","2000","500","null","null","true","74","474.90000000596046","r","","problem","","problem","control","r","","6","m","r","probler","1","7"
"566.6999999880791","","same-different-html","59","201655","0.0-59.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","prostitute","prostitute","f","j","same","1000","2000","500","null","null","true","70","492.30000001192093","r","","prostitute","","prostitute","control","r","","9","e","o","prostituto","0","10"
"494","","same-different-html","60","204472","0.0-60.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","odder","odher","f","j","different","1000","2000","500","null","null","true","74","474.5","rs","","odd","er","odder","target","r","","2","d","h","odher","1","5"
"778.4000000059605","","same-different-html","61","207776","0.0-61.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","rhododendron","rhodocendron","f","j","different","1000","2000","500","null","null","true","74","595.5","r","","rhododendron","","rhododendron","control","r","","5","d","c","rhodocendron","1","12"
"518.3000000119209","","same-different-html","62","210867","0.0-62.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","inactivate","inahtivate","f","j","different","1000","2000","500","null","null","true","74","584.3000000119209","prss","in","act","iv_ate","inactivate","target","r","","1","c","h","inahtivate","1","10"
"508.59999999403954","","same-different-html","63","214056","0.0-63.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","fourthly","fourthly","f","j","same","1000","2000","500","null","null","true","70","892.2999999821186","rss","","four","th_ly","fourthly","target","s","0.0","0","t","h","fourhhly","0","8"
"589.1999999880791","","same-different-html","64","217046","0.0-64.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","deactivation","deagtivation","f","j","different","1000","2000","500","null","null","true","74","499.40000000596046","prsss","de","act","iv_at_ion","deactivation","target","r","","1","c","g","deagtivation","1","12"
"436.2000000178814","","same-different-html","65","219860","0.0-65.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","nonracial","nonraciel","f","j","different","1000","2000","500","null","null","false","70","599.5999999940395","prs","non","raci","al","nonracial","target","s","0.0","0","a","e","nonraciel","1","9"
"603.1999999880791","","same-different-html","66","222686","0.0-66.0","stimuli/35.csv","true","qfnt6sxvqa","","","","","","same-different-html","counsel","counsel","f","j","same","1000","2000","500","null","null","true","70","479.40000000596046","r","","counsel","","counsel","control","r","","4","s","t","countel","0","7"
