"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","self_paced","masked","condition","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","mask_string","prompt","correct","response","encoding_time","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"381122.90000009537","external-consent.html","external-html","0","381129","0.0-0.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8534.799999952316","","survey-dropdown","1","389670","0.0-1.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","{""Q0"":""23"",""Q1"":""Ms""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","resize","2","392855","0.0-2.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","411","1.2177777777777776","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4380.899999856949","","instructions","3","397237","0.0-3.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","[{""page_index"":0,""viewing_time"":4380.599999904633}]","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"296.30000019073486","","same-different-html","4","400059","0.0-4.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","decra","debra","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","313.60000014305115","","","","","","","","","","","","",""
"561.4000000953674","","same-different-html","5","402917","0.0-5.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","quarantine","suarantine","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","314.7000000476837","","quarantine","","quarantine","control","r","","0","q","s","suarantine","1","10"
"648.9000000953674","","same-different-html","6","405727","0.0-6.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","egoistically","egoistically","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","311.7999999523163","","ego","ist_ic_al_ly","egoistically","target","s","0.0","1","s","t","egoittically","0","12"
"559.3999998569489","","same-different-html","7","408553","0.0-7.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","reinsuyance","reinsurance","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","315.5","re_in","sur","ance","reinsurance","target","r","","2","r","y","reinsuyance","3","11"
"553.7000000476837","","same-different-html","8","411627","0.0-8.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","artastically","artistically","j","f","different","1000","2000","500","300","xxxxxxxx","null","false","74","307.7000000476837","","art","ist_ic_al_ly","artistically","target","s","0.0","0","i","a","artastically","3","12"
"1237.5","","same-different-html","9","415517","0.0-9.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","irrelekable","irrelekable","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","307.7999999523163","ir_re","lik","able","irrelikable","target","r","","1","i","e","irrelekable","2","11"
"1076","","same-different-html","10","419190","0.0-10.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","sagittarius","sagettarius","j","f","different","1000","2000","500","300","xxxxxxxx","null","false","74","309.60000014305115","","sagittarius","","sagittarius","control","r","","3","i","e","sagettarius","1","11"
"601.5999999046326","","same-different-html","11","422249","0.0-11.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","sourness","soarness","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","315.60000014305115","","sour","ness","sourness","target","r","","2","u","a","soarness","1","8"
"1316.5999999046326","","same-different-html","12","425800","0.0-12.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","hippopotamus","hippopetamus","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","309.2999999523163","","hippopotamus","","hippopotamus","control","r","","6","o","e","hippopetamus","1","12"
"710.5999999046326","","same-different-html","13","428763","0.0-13.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","wethought","wethought","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","310.7000000476837","re","thought","","rethought","target","p","0.0","0","r","w","wethought","2","9"
"852.9000000953674","","same-different-html","14","431806","0.0-14.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","experience","experiemce","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","310.5","","experience","","experience","control","r","","7","n","m","experiemce","1","10"
"717.5999999046326","","same-different-html","15","434706","0.0-15.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","phenomemon","phenomemon","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","311.30000019073486","","phenomenon","","phenomenon","control","r","","7","n","m","phenomemon","2","10"
"591.2000000476837","","same-different-html","16","437515","0.0-16.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","wiirder","weirder","j","f","different","1000","2000","500","300","xxxxxxxx","null","false","74","317","","weird","er","weirder","target","r","","1","e","i","wiirder","3","7"
"621.7000000476837","","same-different-html","17","442370","0.0-17.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","artifice","irtifice","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","307.7999999523163","","artifice","","artifice","control","r","","0","a","i","irtifice","1","8"
"726.3999998569489","","same-different-html","18","445216","0.0-18.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","deactevation","deactevation","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","311.7999999523163","de","act","iv_at_ion","deactivation","target","s","0.0","0","i","e","deactevation","2","12"
"497.40000009536743","","same-different-html","19","447807","0.0-19.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","mushroom","mushroom","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","306","","mushroom","","mushroom","control","r","","0","m","r","rushroom","0","8"
"614.7000000476837","","same-different-html","20","450574","0.0-20.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","sceptihism","sceptihism","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","308.2999999523163","","sceptic","ism","scepticism","target","r","","6","c","h","sceptihism","2","10"
"771.5","","same-different-html","21","453529","0.0-21.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","distasteful","distastetul","j","f","different","1000","2000","500","300","xxxxxxxx","null","false","74","310.09999990463257","dis","taste","ful","distasteful","target","s","0.0","0","f","t","distastetul","1","11"
"1850.5","","same-different-html","22","457682","0.0-22.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","rhododendmon","rhododendmon","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","316.59999990463257","","rhododendron","","rhododendron","control","r","","9","r","m","rhododendmon","2","12"
"1228.5999999046326","","same-different-html","23","461417","0.0-23.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","anarchically","anarchically","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","307.59999990463257","an","arch","ic_al_ly","anarchically","target","r","","1","r","m","anamchically","0","12"
"887.0999999046326","","same-different-html","24","464689","0.0-24.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","eucalyctus","eucalyctus","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","315","","eucalyptus","","eucalyptus","control","r","","6","p","c","eucalyctus","2","10"
"654.5","","same-different-html","25","467576","0.0-25.0","stimuli_english_real/4.csv","false","b2d0dt8czs","false","true","english_real","","","","","","same-different-html","examplo","examplo","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","310.2000000476837","","example","","example","control","r","","6","e","o","examplo","2","7"
