"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","self_paced","masked","condition","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","mask_string","prompt","correct","response","encoding_time","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"3533.5999999046326","external-consent.html","external-html","0","3537","0.0-0.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8622.299999952316","","survey-dropdown","1","12163","0.0-1.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","{""Q0"":""19"",""Q1"":""HighSchool""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","resize","2","52325","0.0-2.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","301","0.8918518518518519","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2435.4000000953674","","instructions","3","54761","0.0-3.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","[{""page_index"":0,""viewing_time"":2434.800000190735}]","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"351.7000000476837","","same-different-html","4","56838","0.0-4.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","decra","debra","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","312.19999980926514","","","","","","","","","","","","",""
"707.5","","same-different-html","5","59800","0.0-5.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","rhododendron","rhododendrow","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","305.80000019073486","","rhododendron","","rhododendron","control","r","","11","n","w","rhododendrow","1","12"
"1042.4000000953674","","same-different-html","6","62938","0.0-6.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","noncommutal","noncommutal","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","304.7000000476837","non","commit","al","noncommital","target","r","","4","i","u","noncommutal","2","11"
"757.2000000476837","","same-different-html","7","65930","0.0-7.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","translator","translatar","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","310.09999990463257","","translat","or","translator","target","s","0.0","0","o","a","translatar","1","10"
"525.9000000953674","","same-different-html","8","68617","0.0-8.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","disbar","disbar","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","302.59999990463257","dis","bar","","disbar","target","r","","1","a","e","disber","0","6"
"539.1999998092651","","same-different-html","9","71093","0.0-9.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","egoisticol","egoisticol","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","301.89999985694885","","ego","ist_ic_al","egoistical","target","s","2.0","0","a","o","egoisticol","2","10"
"695.2999999523163","","same-different-html","10","74080","0.0-10.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","shenanigan","shenanogan","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","306.90000009536743","","shenanigan","","shenanigan","control","r","","6","i","o","shenanogan","1","10"
"967","","same-different-html","11","77155","0.0-11.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","laprechaun","leprechaun","f","j","different","1000","2000","500","300","xxxxxxxx","null","false","70","315.09999990463257","","leprechaun","","leprechaun","control","r","","1","e","a","laprechaun","3","10"
"765.7999999523163","","same-different-html","12","80079","0.0-12.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","tambourine","tambourine","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","311.10000014305115","","tambourine","","tambourine","control","r","","5","u","e","tamboerine","0","10"
"581.5999999046326","","same-different-html","13","82791","0.0-13.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","satellute","satellute","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","307.7999999523163","","satellite","","satellite","control","r","","6","i","u","satellute","2","9"
"607","","same-different-html","14","87792","0.0-14.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","export","export","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","301.2000000476837","ex","port","","export","target","r","","1","o","e","expert","0","6"
"664.7999999523163","","same-different-html","15","90603","0.0-15.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","catastrophe","cetastrophe","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","309.5","","catastrophe","","catastrophe","control","r","","1","a","e","cetastrophe","1","11"
"669.7999999523163","","same-different-html","16","93431","0.0-16.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","reinturance","reinturance","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","306.89999985694885","re_in","sur","ance","reinsurance","target","r","","0","s","t","reinturance","2","11"
"539.7000000476837","","same-different-html","17","96460","0.0-17.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","frankincenxe","frankincense","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","307.5","","frankincense","","frankincense","control","r","","10","s","x","frankincenxe","3","12"
"838.4000000953674","","same-different-html","18","99425","0.0-18.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","hippopotarus","hippopotarus","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","302","","hippopotamus","","hippopotamus","control","r","","9","m","r","hippopotarus","2","12"
"692.6000001430511","","same-different-html","19","102190","0.0-19.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","activational","activational","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","302.60000014305115","","act","iv_at_ion_al","activational","target","s","0.0","1","v","t","actitational","0","12"
"502.2000000476837","","same-different-html","20","104802","0.0-20.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","ascount","ascount","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","305.19999980926514","","account","","account","control","r","","1","c","s","ascount","2","7"
"498.7999999523163","","same-different-html","21","107335","0.0-21.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","watcher","watcder","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","315.2999999523163","","watch","er","watcher","target","r","","4","h","d","watcder","1","7"
"621.2999999523163","","same-different-html","22","110023","0.0-22.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","depopulate","depopulate","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","313.7000000476837","de","popul","ate","depopulate","target","p","0.0","0","d","s","sepopulate","0","10"
"599","","same-different-html","23","112796","0.0-23.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","ubnormally","ubnormally","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","303.2000000476837","ab","norm","al_ly","abnormally","target","p","0.0","0","a","u","ubnormally","2","10"
"631.8999998569489","","same-different-html","24","116220","0.0-24.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","remover","removem","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","304.90000009536743","re","mov","er","remover","target","s","0.0","1","r","m","removem","1","7"
"973.5","","same-different-html","25","119332","0.0-25.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","transfigure","transfiture","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","307.30000019073486","trans","figure","","transfigure","target","r","","2","g","t","transfiture","1","11"
"686.8999998569489","","same-different-html","26","122135","0.0-26.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","cimmon","common","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","307.2999999523163","","common","","common","control","r","","1","o","i","cimmon","3","6"
"767.1000001430511","","same-different-html","27","124987","0.0-27.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","ingmedient","ingredient","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","308.40000009536743","","ingredient","","ingredient","control","r","","3","r","m","ingmedient","3","10"
"549.4000000953674","","same-different-html","28","127674","0.0-28.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","abracadabra","abracahabra","f","j","different","1000","2000","500","300","xxxxxxxx","null","false","70","309.89999985694885","","abracadabra","","abracadabra","control","r","","6","d","h","abracahabra","1","11"
"549.7000000476837","","same-different-html","29","130585","0.0-29.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","prostitute","hrostitute","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","306.19999980926514","","prostitute","","prostitute","control","r","","0","p","h","hrostitute","1","10"
"673.5999999046326","","same-different-html","30","133404","0.0-30.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","reonforce","reonforce","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","312.7999999523163","re_in","force","","reinforce","target","p","1.0","0","i","o","reonforce","2","9"
"522.3999998569489","","same-different-html","31","136260","0.0-31.0","stimuli_english_real/18.csv","true","q4z48sn0qt","false","true","english_real","","","","","","same-different-html","ogoistically","egoistically","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","300.39999985694885","","ego","ist_ic_al_ly","egoistically","target","r","","0","e","o","ogoistically","3","12"
