"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"2305.199999988079","external-consent.html","external-html","0","2313","0.0-0.0","stimuli/41.csv","true","ymbhegqcnq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6812.300000011921","","survey-dropdown","1","9129","0.0-1.0","stimuli/41.csv","true","ymbhegqcnq","{""Q0"":""23"",""Q1"":""Ba""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","resize","2","21665","0.0-2.0","stimuli/41.csv","true","ymbhegqcnq","","","419","1.2414814814814816","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2419.600000023842","","instructions","3","24085","0.0-3.0","stimuli/41.csv","true","ymbhegqcnq","","","","","[{""page_index"":0,""viewing_time"":2418.300000011921}]","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"390.5","","same-different-html","4","26465","0.0-4.0","stimuli/41.csv","true","ymbhegqcnq","","","","","","same-different-html","decra","debra","f","j","different","1000","2000","500","null","null","true","74","379.19999998807907","","","","","","","","","","","","","",""
"532.1000000238419","","same-different-html","5","29723","0.0-5.0","stimuli/41.csv","true","ymbhegqcnq","","","","","","same-different-html","silhouette","silhouette","f","j","same","1000","2000","500","null","null","true","70","547.5","r","","silhouette","","silhouette","control","r","","5","u","i","silhoiette","0","10"
"425.89999997615814","","same-different-html","6","32405","0.0-6.0","stimuli/41.csv","true","ymbhegqcnq","","","","","","same-different-html","quarantine","quarantine","f","j","same","1000","2000","500","null","null","true","70","469.5","r","","quarantine","","quarantine","control","r","","3","r","l","qualantine","0","10"
"398.10000002384186","","same-different-html","7","35143","0.0-7.0","stimuli/41.csv","true","ymbhegqcnq","","","","","","same-different-html","outsmart","outsmart","f","j","same","1000","2000","500","null","null","true","70","482.30000001192093","pr","out","smart","","outsmart","target","r","","4","t","b","outsmarb","0","8"
"406.39999997615814","","same-different-html","8","37818","0.0-8.0","stimuli/41.csv","true","ymbhegqcnq","","","","","","same-different-html","desensitize","desensitize","f","j","same","1000","2000","500","null","null","true","70","459","prs_long","de","sens","itize","desensitize","target","p","0.0","1","e","i","disensitize","0","11"
"490.9000000357628","","same-different-html","9","40809","0.0-9.0","stimuli/41.csv","true","ymbhegqcnq","","","","","","same-different-html","chinchilla","chinchilli","f","j","different","1000","2000","500","null","null","true","74","511.30000001192093","r","","chinchilla","","chinchilla","control","r","","9","a","i","chinchilli","1","10"
