"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","root","prefixes","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"2993.800000190735","external-consent.html","external-html","0","3017","0.0-0.0","stimuli/11.csv","true","15m9t3o636","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6296.5","","survey-dropdown","1","9318","0.0-1.0","stimuli/11.csv","true","15m9t3o636","{""Q0"":""21"",""Q1"":""HighSchool""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","resize","2","13618","0.0-2.0","stimuli/11.csv","true","15m9t3o636","","","355","1.0518518518518518","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4083","","instructions","3","17702","0.0-3.0","stimuli/11.csv","true","15m9t3o636","","","","","[{""page_index"":0,""viewing_time"":4082.699999809265}]","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"773.1000003814697","","same-different-html","4","20915","0.0-4.0","stimuli/11.csv","true","15m9t3o636","","","","","","same-different-html","decra","debra","f","j","different","1000","2000","500","null","null","true","74","569.8000001907349","","","","","","","","","","","","","",""
"514.0999999046326","","same-different-html","5","23906","0.0-5.0","stimuli/11.csv","true","15m9t3o636","","","","","","same-different-html","reemsels","reemsels","f","j","same","1000","2000","500","null","null","true","70","636.5","rs","reem","","sels","reemsels","control","r","","3","m","r","reersels","0","8"
"470.5","","same-different-html","6","26681","0.0-6.0","stimuli/11.csv","true","15m9t3o636","","","","","","same-different-html","pookically","pookically","f","j","same","1000","2000","500","null","null","true","70","539.4000000953674","rsss","pook","","ic_al_ly","pookically","target","r","","3","k","t","pootically","0","10"
"517.5999999046326","","same-different-html","7","29551","0.0-7.0","stimuli/11.csv","true","15m9t3o636","","","","","","same-different-html","infomability","infomability","f","j","same","1000","2000","500","null","null","true","70","676.8999996185303","prss","fom","in","abil_ity","infomability","target","r","","0","f","s","insomability","0","12"
"619.2000002861023","","same-different-html","8","32457","0.0-8.0","stimuli/11.csv","true","15m9t3o636","","","","","","same-different-html","prowondelion","prowondeleon","f","j","different","1000","2000","500","null","null","true","74","456.59999990463257","prs_long","wondel","pro","ion","prowondelion","target","s","0.0","0","i","e","prowondeleon","1","12"
"1411.0999999046326","","same-different-html","9","39469","0.0-9.0","stimuli/11.csv","true","15m9t3o636","","","","","","same-different-html","ednautlazitaoni","ednauflazitaoni","f","j","different","1000","2000","500","null","null","true","74","3600.2000002861023","prssss","naut","ed","la_zi_ta_oni","ednautlazitaoni","control","r","","3","t","f","ednauflazitaoni","1","15"
"525.5","","same-different-html","10","42586","0.0-10.0","stimuli/11.csv","true","15m9t3o636","","","","","","same-different-html","werklasit","werklasit","f","j","same","1000","2000","500","null","null","true","70","681.5","rss","werk","","la_sit","werklasit","control","r","","2","r","m","wemklasit","0","9"
"1096.5","","same-different-html","11","46020","0.0-11.0","stimuli/11.csv","true","15m9t3o636","","","","","","same-different-html","sidmofulf","sudmofulf","f","j","different","1000","2000","500","null","null","true","74","609.9000000953674","prs","mof","sid","ulf","sidmofulf","control","p","0.0","1","i","u","sudmofulf","1","9"
"984.6999998092651","","same-different-html","12","49985","0.0-12.0","stimuli/11.csv","true","15m9t3o636","","","","","","same-different-html","deteakization","duteakization","f","j","different","1000","2000","500","null","null","true","74","1201.2999997138977","prsss","teak","de","iz_at_ion","deteakization","target","p","0.0","1","e","u","duteakization","1","13"
